SuperUserName,CustID,"GROUP_CONCAT(CategorySports SEPARATOR ', ')"
AG,43117909,"High Risk Punter(Soccer, Non-Sports)"
AG,43121755,"Normal Member(Soccer, Non-Sports), High Risk Punter(Parlay)"
AG,43129598,NULL
AG,43148849,NULL
AG,43148874,NULL
AG,43148900,NULL
AG,43148930,NULL
AG,43148981,NULL
AG,43161894,NULL
AG,43161901,NULL
AG,43161907,NULL
AG,43161913,NULL
AG,43161917,NULL
AG,43170625,NULL
AG,43170636,NULL
AG,43170641,NULL
AG,43170648,NULL
AG,43170661,NULL
AG,43170668,NULL
AG,43170692,NULL
AG,43170698,NULL
AG,43170706,NULL
AG,43171254,NULL
AG,43186632,"Normal Member(Parlay), High Risk Punter(Soccer)"
AG,43199585,NULL
AG,43199598,NULL
AG,43199606,NULL
AG,43199612,NULL
AG,43199631,NULL
AG,43211676,NULL
AG,43234703,NULL
AG,43234719,NULL
AG,43234730,NULL
AG,43234742,NULL
AG,43234753,NULL
AG,43239529,NULL
AG,43247848,NULL
AG,43248424,NULL
AG,43248436,NULL
AG,43248446,NULL
AG,43253002,NULL
AG,43253067,NULL
AG,43253095,NULL
AG,43253099,NULL
AG,43253162,NULL
AG,43253167,NULL
AG,43253173,NULL
AG,43253179,NULL
AG,43253187,NULL
AG,43266448,NULL
AG,43270836,NULL
AG,43270841,NULL
AG,43270848,NULL
AG,43279374,NULL
AG,43279378,NULL
AG,43279379,NULL
AG,43279384,NULL
AG,43279386,NULL
AG,43279495,NULL
AG,43279498,NULL
AG,43279503,NULL
AG,43279506,NULL
AG,43279508,NULL
AG,43281863,"Normal Member(Soccer)"
AG,43299701,NULL
AG,43300582,"Normal Member(Soccer)"
AG,43312143,NULL
AG,43317276,NULL
AG,43327067,NULL
AG,43334223,"Normal Member(Soccer)"
AG,43338182,NULL
AG,43338203,NULL
AG,43338210,NULL
AG,43338223,NULL
AG,43338243,NULL
AG,43348521,NULL
AG,43361864,NULL
AG,43362596,NULL
AG,43362630,NULL
AG,43362844,NULL
AG,43363152,NULL
AG,43363292,NULL
AG,43363351,NULL
AG,43363408,NULL
AG,43363472,NULL
AG,43432122,NULL
AG,43438786,NULL
AG,43439459,NULL
AG,43459808,NULL
AG,43463431,NULL
AG,43463438,NULL
AG,43463444,NULL
AG,43463450,NULL
AG,43463455,NULL
AG,43463461,NULL
AG,43463468,NULL
AG,43463475,NULL
AG,43463480,NULL
AG,43463485,NULL
AG,43469294,NULL
AG,43469306,NULL
AG,43469322,NULL
AG,43477086,NULL
AG,43485168,NULL
AG,43485822,NULL
AG,43493598,"Normal Member(Non-Sports)"
AG,43499115,NULL
AG,43500582,NULL
AG,43501353,"Normal Member(Soccer, Parlay), High Risk Punter(Non-Sports)"
AG,43506167,NULL
AG,43550544,NULL
AG,43550567,"Normal Member(Non-Sports)"
AG,43550576,NULL
AG,43550587,NULL
AG,43550602,NULL
AG,43550618,NULL
AG,43577633,NULL
AG,43599973,NULL
AG,43608855,NULL
AG,43609705,"Smart Punter(Non-Sports)"
AG,43611474,NULL
AG,43611479,NULL
AG,43611483,NULL
AG,43615060,"Normal Member(Non-Sports)"
AG,43621681,"Normal Member(Soccer, Non-Sports)"
AG,43629121,NULL
AG,43629840,"Normal Member(Soccer)"
AG,43652023,"Normal Member(Soccer, Non-Sports)"
AG,43660753,NULL
AG,43661872,"Normal Member(Non-Sports)"
AG,43665810,"Normal Member(Non-Sports)"
AG,43665820,"Normal Member(Non-Sports)"
AG,43676749,"Normal Member(Soccer)"
AG,43676840,"Normal Member(Soccer)"
AG,43681260,"Normal Member(Non-Sports)"
AG,43681298,"High Risk Punter(Non-Sports)"
AG,43681377,"High Risk Punter(Non-Sports)"
AG,43681392,"Normal Member(Non-Sports)"
AG,43681395,"Normal Member(Non-Sports)"
AG,43681405,"Normal Member(Non-Sports)"
AG,43682111,"Normal Member(Non-Sports)"
AG,43682121,"Normal Member(Non-Sports)"
AG,43682131,"Normal Member(Non-Sports)"
AG,43682154,"Normal Member(Non-Sports)"
AG,43682177,"Normal Member(Non-Sports)"
AG,43683504,NULL
AG,43683534,NULL
AG,43697692,"High Risk Punter(Non-Sports)"
AG,43697756,"High Risk Punter(Non-Sports)"
AG,43697764,"Normal Member(Non-Sports)"
AG,43697772,NULL
AG,43697781,"Normal Member(Non-Sports)"
AG,43697789,"Normal Member(Non-Sports)"
AG,43697797,"Normal Member(Non-Sports)"
AG,43697807,"High Risk Punter(Non-Sports)"
AG,43697813,"Normal Member(Non-Sports)"
AG,43697821,"Normal Member(Non-Sports)"
AN,15978036,"Normal Member(Soccer, Basketball, Other-Sports)"
AN,16682868,"High Risk Punter(Parlay)"
AN,16698778,"VIP(Soccer, Non-Sports)"
AN,16869969,VIP(Soccer)
AN,17236700,"High Risk Punter(Other-Sports)"
AN,18792636,"Normal Member(Other-Sports, Non-Sports, Parlay), VIP(Soccer)"
AN,19467385,"Normal Member(Parlay), VIP(Soccer, Non-Sports)"
AN,19837338,"Normal Member(Soccer, Basketball, Non-Sports), High Risk Punter(Parlay)"
AN,20299977,"Normal Member(Soccer), High Risk Punter(Other-Sports)"
AN,20602029,"Normal Member(Non-Sports, Parlay), VIP(Soccer)"
AN,20698899,"Normal Member(Parlay), VIP(Non-Sports), Smart Punter(Soccer)"
AN,20879835,"High Risk Punter(Parlay)"
AN,20881204,"Normal Member(Soccer, Parlay), VIP(Non-Sports)"
AN,20898962,"Normal Member(Parlay), VIP(Soccer)"
AN,20945038,"VIP(Basketball, Other-Sports), High Risk Punter(Non-Sports)"
AN,21104449,"High Risk Punter(Soccer)"
AN,21700325,"Normal Member(Soccer), High Risk Punter(Other-Sports)"
AN,21700339,VIP(Soccer)
AN,21709185,VIP(Soccer)
AN,21709198,VIP(Soccer)
AN,22313796,VIP(Soccer)
AN,24795511,"VIP(Soccer, Non-Sports)"
AN,28208716,VIP(Soccer)
AN,28208740,"VIP(Soccer, Basketball)"
AN,28208810,"VIP(Soccer, Basketball)"
AN,28840635,"Normal Member(Parlay), VIP(Soccer)"
AN,31213498,VIP(Soccer)
AN,31813419,"High Risk Punter(Soccer)"
AN,31813467,"High Risk Punter(Other-Sports)"
AN,31814539,VIP(Soccer)
AN,32814547,"VIP(Soccer, Non-Sports)"
AN,33120673,"Normal Member(Non-Sports), VIP(Soccer)"
AN,33653451,VIP(Soccer)
AN,33732117,"Normal Member(Soccer, Non-Sports), High Risk Punter(Other-Sports)"
AN,35002400,"Normal Member(Parlay), VIP(Soccer)"
AN,35826718,"High Risk Punter(Non-Sports)"
AN,36256854,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer), High Risk Punter(Other-Sports)"
AN,36256910,"Normal Member(Basketball, Parlay), VIP(Soccer), High Risk Punter(Other-Sports), Probation(Non-Sports)"
AN,36256920,"Normal Member(Basketball, Other-Sports, Parlay), VIP(Soccer), High Risk Punter(Non-Sports)"
AN,36256932,"VIP(Soccer, Basketball)"
AN,36256945,"Normal Member(Soccer), High Risk Punter(Parlay)"
AN,36640811,"Normal Member(E-Sports), High Risk Punter(Soccer, Other-Sports)"
AN,36734895,"High Risk Punter(Other-Sports)"
AN,37664246,"Normal Member(Parlay), VIP(Soccer)"
AN,37664311,VIP(Soccer)
AN,37704685,VIP(Soccer)
AN,37921945,"Smart Punter(Soccer)"
AN,38735038,"Normal Member(Soccer, Other-Sports)"
AN,38742689,VIP(Soccer)
AN,38759250,"High Risk Punter(Soccer, Basketball)"
AN,38759262,"Normal Member(Non-Sports)"
AN,38759730,"Normal Member(Non-Sports)"
AN,38759880,"Normal Member(Parlay), High Risk Punter(Non-Sports)"
AN,38972120,VIP(Soccer)
AN,38995197,VIP(Soccer)
AN,39003883,VIP(Soccer)
AN,39310157,"Normal Member(Soccer), VIP(Non-Sports), High Risk Punter(Parlay)"
AN,39312025,NULL
AN,39314480,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports, Parlay)"
AN,39315475,"Normal Member(Non-Sports)"
AN,39977094,"Normal Member(Non-Sports)"
AN,39995613,VIP(Soccer)
AN,40403470,"Normal Member(Soccer)"
AN,40453254,"Normal Member(Soccer, Basketball)"
AN,40585383,NULL
AN,40891450,VIP(Soccer)
AN,41026538,NULL
AN,41026541,NULL
AN,41026548,NULL
AN,41026557,NULL
AN,41026559,"Normal Member(Non-Sports)"
AN,41026570,"High Risk Punter(Soccer)"
AN,41026572,NULL
AN,41026576,NULL
AN,41026585,"Normal Member(Soccer), Smart Punter(Non-Sports)"
AN,41026742,"Normal Member(Soccer)"
AN,41026752,NULL
AN,41026760,"Normal Member(Non-Sports)"
AN,41026765,NULL
AN,41026788,"Normal Member(Non-Sports)"
AN,41026793,NULL
AN,41026814,NULL
AN,41026815,NULL
AN,41026817,"Normal Member(Non-Sports)"
AN,41026828,"Normal Member(Non-Sports)"
AN,41350498,"Normal Member(Soccer)"
AN,41451751,NULL
AN,41451825,"Normal Member(Soccer)"
AN,41453852,"High Risk Punter(Basketball)"
AN,41456146,NULL
AN,41457331,"Normal Member(Non-Sports)"
AN,41559945,VIP(Soccer)
AN,41560060,"High Risk Punter(Soccer, Basketball, Parlay)"
AN,41639336,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
AN,41688944,VIP(Soccer)
AN,41711847,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
AN,41768962,"Normal Member(Soccer)"
AN,41771959,"Normal Member(Soccer)"
AN,41773843,VIP(Soccer)
AN,41784562,"Normal Member(Soccer, Basketball, Non-Sports, Parlay)"
AN,41799897,"Normal Member(Soccer, E-Sports)"
AN,41799915,"Normal Member(Other-Sports), High Risk Punter(Soccer)"
AN,41819431,"Normal Member(Soccer, Non-Sports)"
AN,41936772,"Normal Member(Soccer, Parlay)"
AN,42001576,VIP(Soccer)
AN,42092879,VIP(Soccer)
AN,42112672,"High Risk Punter(Soccer)"
AN,42156204,"Normal Member(Non-Sports), High Risk Punter(Soccer, Other-Sports)"
AN,42198175,"Normal Member(Non-Sports)"
AN,42202382,"High Risk Punter(Soccer)"
AN,42279386,"Normal Member(Non-Sports)"
AN,42367862,"Normal Member(E-Sports)"
AN,42407968,"Normal Member(Non-Sports)"
AN,42739304,"Normal Member(Non-Sports)"
AN,42739317,"High Risk Punter(Non-Sports)"
AN,42774310,NULL
AN,43081449,NULL
AN,43106031,"High Risk Punter(Soccer)"
AN,43118336,NULL
AN,43213249,"High Risk Punter(Soccer)"
AN,43531160,NULL
AP,4380756,"Normal Member(Other-Sports), VIP(Soccer, Non-Sports), High Risk Punter(Basketball, Parlay)"
AP,4385677,"Normal Member(Basketball, Other-Sports), VIP(Soccer, Non-Sports)"
AP,7750252,"Normal Member(Basketball, Other-Sports, Non-Sports, Parlay), VIP(Soccer)"
AP,7811386,"Normal Member(Parlay), VIP(Soccer), High Risk Punter(Basketball)"
AP,13553174,"VIP(Soccer, Parlay)"
AP,16829309,"Normal Member(Non-Sports)"
AP,23068130,"High Risk Punter(Parlay)"
AP,23068157,VIP(Soccer)
AP,23097674,VIP(Soccer)
AP,24000118,"VIP(Soccer, Basketball)"
AP,24679780,"Normal Member(Soccer)"
AP,24992259,NULL
AP,25189671,"Normal Member(Soccer)"
AP,25484046,"High Risk Punter(Parlay)"
AP,25769202,"Normal Member(Other-Sports), High Risk Punter(Soccer, Basketball, Parlay)"
AP,26121487,"High Risk Punter(Other-Sports)"
AP,26391143,"Normal Member(Other-Sports, Non-Sports), VIP(Soccer, Basketball)"
AP,27010869,VIP(Soccer)
AP,28411742,"Normal Member(Basketball, Non-Sports), VIP(Soccer)"
AP,28411766,"Normal Member(Basketball), VIP(Soccer)"
AP,29024567,"VIP(Soccer, Non-Sports)"
AP,29066075,"Normal Member(Soccer, Basketball, Non-Sports), High Risk Punter(Parlay)"
AP,29102682,"VIP(Soccer, Basketball, Other-Sports, Non-Sports)"
AP,29323713,VIP(Soccer)
AP,30123138,"Normal Member(Soccer, E-Sports)"
AP,32026788,VIP(Soccer)
AP,32204140,"High Risk Punter(Soccer)"
AP,32346111,"High Risk Punter(Soccer, Basketball, Non-Sports)"
AP,32809419,"Normal Member(Soccer, Basketball, Non-Sports)"
AP,32910169,"High Risk Punter(Soccer)"
AP,32930581,VIP(Soccer)
AP,33379341,"Normal Member(Soccer, Basketball, E-Sports, Non-Sports)"
AP,33478624,"VIP(Soccer, Basketball, Non-Sports)"
AP,33492582,"VIP(Soccer, Basketball, Non-Sports)"
AP,35689651,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports)"
AP,37954506,VIP(Soccer)
AP,37955580,VIP(Soccer)
AP,37955623,"Normal Member(Soccer)"
AP,37955770,"VIP(Soccer, Non-Sports)"
AP,37957997,VIP(Soccer)
AP,37958367,"VIP(Soccer, Parlay)"
AP,37961513,"VIP(Soccer, Other-Sports)"
AP,37961570,"High Risk Punter(Non-Sports)"
AP,37961618,"High Risk Punter(Other-Sports)"
AP,37961655,"Normal Member(Soccer), Smart Punter(Basketball), High Risk Punter(Other-Sports)"
AP,37961681,"VIP(Soccer, Non-Sports)"
AP,37961827,"High Risk Punter(Non-Sports)"
AP,37961857,"High Risk Punter(Other-Sports)"
AP,37961985,"High Risk Punter(Non-Sports)"
AP,37962014,"High Risk Punter(Soccer)"
AP,37962079,"High Risk Punter(Non-Sports)"
AP,37962265,"VIP(Soccer, Parlay)"
AP,37962392,NULL
AP,37962408,"High Risk Punter(Basketball)"
AP,37962462,"VIP(Soccer, Basketball)"
AP,37962512,"VIP(Soccer, Basketball, Other-Sports)"
AP,37962550,"High Risk Punter(Parlay)"
AP,37962573,"Smart Punter(Soccer), High Risk Punter(Non-Sports, Parlay)"
AP,37962593,"High Risk Punter(Non-Sports)"
AP,37962638,"High Risk Punter(Non-Sports)"
AP,37962718,"VIP(Soccer, Basketball, Other-Sports, Parlay)"
AP,37962722,"VIP(Soccer, Non-Sports)"
AP,37962743,VIP(Soccer)
AP,37962762,"VIP(Soccer, Non-Sports)"
AP,37962783,VIP(Soccer)
AP,37962788,VIP(Non-Sports)
AP,37962832,"VIP(Soccer, Parlay)"
AP,37962898,"High Risk Punter(Non-Sports)"
AP,37962933,VIP(Soccer)
AP,37962942,VIP(Soccer)
AP,37962971,"VIP(Soccer, Basketball, Other-Sports, Parlay)"
AP,37963086,"High Risk Punter(Non-Sports)"
AP,37963125,"VIP(Soccer, Parlay)"
AP,37963210,VIP(Soccer)
AP,37963246,"High Risk Punter(Basketball, Non-Sports)"
AP,37963251,"High Risk Punter(Other-Sports, Parlay)"
AP,37963302,"VIP(Basketball, Other-Sports)"
AP,37963337,"Normal Member(Soccer)"
AP,37963397,"High Risk Punter(Non-Sports)"
AP,37963414,"High Risk Punter(Non-Sports)"
AP,37963461,"High Risk Punter(Soccer)"
AP,37963477,"High Risk Punter(Basketball)"
AP,37963527,"High Risk Punter(Basketball)"
AP,37963595,"High Risk Punter(Soccer)"
AP,37963663,"VIP(Basketball, Other-Sports, Non-Sports)"
AP,37963666,"VIP(Soccer, Non-Sports)"
AP,37963679,"VIP(Soccer, Basketball)"
AP,37963699,VIP(Soccer)
AP,37963716,"VIP(Soccer, Parlay)"
AP,37963772,VIP(Soccer)
AP,37963797,VIP(Soccer)
AP,37963823,"Normal Member(Basketball, Parlay), High Risk Punter(Soccer)"
AP,37963885,"VIP(Soccer, Non-Sports)"
AP,37963924,"Normal Member(Parlay), High Risk Punter(Non-Sports)"
AP,37963950,"VIP(Soccer, Basketball, Other-Sports)"
AP,37964083,VIP(Non-Sports)
AP,37964253,"Smart Punter(Soccer), High Risk Punter(Non-Sports)"
AP,37964456,"Normal Member(Soccer, Non-Sports)"
AP,37969618,"Smart Punter(Non-Sports)"
AP,38002707,"Normal Member(Soccer), High Risk Punter(Parlay)"
AP,38022785,"High Risk Punter(Parlay)"
AP,38027782,"Normal Member(Soccer, Basketball, Other-Sports)"
AP,38051613,"High Risk Punter(Other-Sports)"
AP,38062646,"High Risk Punter(Basketball, Non-Sports)"
AP,38074524,VIP(Soccer)
AP,38086707,"VIP(Non-Sports, Parlay)"
AP,38086738,"VIP(Soccer, Non-Sports)"
AP,38088400,VIP(Parlay)
AP,38088610,VIP(Non-Sports)
AP,38088719,"High Risk Punter(Parlay)"
AP,38088796,"Normal Member(Non-Sports), High Risk Punter(Soccer)"
AP,38089538,"High Risk Punter(Basketball)"
AP,38112814,"Normal Member(Basketball, Other-Sports, Parlay), High Risk Punter(Non-Sports)"
AP,38131264,"Normal Member(Parlay)"
AP,38138206,"Normal Member(Basketball, Non-Sports, Parlay), VIP(Soccer)"
AP,38158660,"High Risk Punter(Non-Sports)"
AP,38171775,"Smart Punter(Soccer)"
AP,38181535,VIP(Soccer)
AP,38205261,VIP(Non-Sports)
AP,38207091,"VIP(Soccer, Non-Sports, Parlay)"
AP,38207132,VIP(Soccer)
AP,38207156,VIP(Soccer)
AP,38207218,"High Risk Punter(Parlay)"
AP,38207242,"VIP(Soccer, Non-Sports)"
AP,38207305,"High Risk Punter(Basketball)"
AP,38207379,VIP(Soccer)
AP,38207390,"VIP(Soccer, Parlay)"
AP,38207401,VIP(Soccer)
AP,38207424,VIP(Soccer)
AP,38207490,VIP(Soccer)
AP,38207505,"High Risk Punter(Non-Sports)"
AP,38207510,"High Risk Punter(Parlay)"
AP,38207553,"VIP(Soccer, Parlay)"
AP,38207813,VIP(Soccer)
AP,38216168,"High Risk Punter(Soccer, Non-Sports)"
AP,38227764,"Normal Member(Basketball), High Risk Punter(Soccer, Non-Sports)"
AP,38261041,"Normal Member(Basketball, Non-Sports)"
AP,38289182,VIP(Soccer)
AP,38291852,"Normal Member(Parlay)"
AP,38294492,"Normal Member(Parlay)"
AP,38295503,"Normal Member(Soccer, Parlay)"
AP,38303440,"High Risk Punter(Other-Sports)"
AP,38310755,VIP(Soccer)
AP,38311935,"High Risk Punter(Soccer)"
AP,38312297,"Normal Member(Soccer, Non-Sports)"
AP,38322439,VIP(Soccer)
AP,38322462,"VIP(Soccer, Basketball, Parlay)"
AP,38323742,VIP(Soccer)
AP,38348722,"Normal Member(Soccer, Parlay)"
AP,38365294,"Normal Member(Non-Sports), High Risk Punter(Soccer, Basketball)"
AP,38391318,"Normal Member(Soccer, Non-Sports)"
AP,38404225,VIP(Soccer)
AP,38420308,"Normal Member(Other-Sports, Parlay), High Risk Punter(Soccer, Basketball)"
AP,38426650,"High Risk Punter(Non-Sports)"
AP,38441916,VIP(Soccer)
AP,38449797,VIP(Non-Sports)
AP,38526570,"Normal Member(Parlay), Smart Punter(Soccer), High Risk Punter(Non-Sports)"
AP,38543033,VIP(Non-Sports)
AP,38552040,"Normal Member(Soccer, Non-Sports), High Risk Punter(Basketball)"
AP,38582756,"High Risk Punter(Other-Sports)"
AP,38646045,"VIP(Soccer, Non-Sports)"
AP,38662218,"Normal Member(Non-Sports, Parlay)"
AP,38690896,"VIP(Soccer, Basketball)"
AP,38791674,"Normal Member(Parlay)"
AP,38817790,"Normal Member(Parlay), High Risk Punter(Soccer)"
AP,38821904,"High Risk Punter(Soccer)"
AP,38825960,NULL
AP,38861869,"High Risk Punter(Other-Sports, Parlay)"
AP,39076573,"Normal Member(Soccer, Non-Sports), High Risk Punter(Parlay)"
AP,39088799,"Normal Member(Non-Sports)"
AP,39131300,"Normal Member(Soccer, Basketball, Non-Sports)"
AP,39239089,"High Risk Punter(Non-Sports)"
AP,39259487,"Normal Member(Soccer, Other-Sports), High Risk Punter(Non-Sports)"
AP,39296406,"Normal Member(Non-Sports, Parlay)"
AP,39317905,"Normal Member(Soccer, Parlay), High Risk Punter(Non-Sports)"
AP,39340339,"VIP(Soccer, Basketball)"
AP,39381865,"Normal Member(Soccer)"
AP,39431312,"Normal Member(Basketball)"
AP,39437091,"Normal Member(Non-Sports), Smart Punter(Soccer)"
AP,39446941,"Normal Member(Basketball)"
AP,39501940,"Normal Member(Basketball, Other-Sports), Smart Punter(Soccer)"
AP,39563255,"Normal Member(Soccer)"
AP,39572431,VIP(Parlay)
AP,39608987,"Normal Member(Soccer, Basketball, Other-Sports, Non-Sports)"
AP,39728983,"VIP(Soccer, Non-Sports)"
AP,39775555,"Normal Member(Parlay), High Risk Punter(Non-Sports)"
AP,39827964,"Normal Member(Soccer, Basketball, Parlay), Smart Punter(Non-Sports)"
AP,39857730,"VIP(Soccer, Basketball)"
AP,39950241,"Normal Member(Soccer, Non-Sports)"
AP,39956434,"Normal Member(Soccer, Parlay), High Risk Punter(Non-Sports)"
AP,40013338,"Normal Member(Soccer, Non-Sports, Parlay)"
AP,40099555,"High Risk Punter(Basketball, Other-Sports)"
AP,40172557,"High Risk Punter(Soccer)"
AP,40258565,"High Risk Punter(Soccer, Parlay)"
AP,40281433,"VIP(Soccer, Non-Sports)"
AP,40361501,"High Risk Punter(Soccer, Non-Sports)"
AP,40401626,NULL
AP,40414282,"Normal Member(Non-Sports), High Risk Punter(Basketball)"
AP,40431628,"High Risk Punter(Non-Sports)"
AP,40442999,VIP(Soccer)
AP,40500137,"High Risk Punter(Soccer)"
AP,40542653,VIP(Soccer)
AP,40588952,"High Risk Punter(Soccer, Basketball)"
AP,40829697,"Normal Member(Soccer, Parlay)"
AP,40887630,"Normal Member(Soccer, Non-Sports)"
AP,40895210,"Normal Member(Basketball)"
AP,40935805,"Normal Member(Soccer, Other-Sports)"
AP,41016973,VIP(Soccer)
AP,41076675,"High Risk Punter(Soccer, Non-Sports)"
AP,41084649,"Normal Member(Non-Sports)"
AP,41099340,"High Risk Punter(Soccer)"
AP,41174018,"Normal Member(Non-Sports)"
AP,41197691,VIP(Soccer)
AP,41199353,"High Risk Punter(Non-Sports)"
AP,41202466,"Normal Member(Soccer)"
AP,41244580,"Normal Member(Parlay)"
AP,41259729,"Normal Member(Non-Sports)"
AP,41266786,"High Risk Punter(Non-Sports)"
AP,41274993,"Normal Member(Parlay)"
AP,41283543,"High Risk Punter(Non-Sports)"
AP,41323937,NULL
AP,41330927,VIP(Parlay)
AP,41353185,NULL
AP,41402057,"VIP(Soccer, Parlay)"
AP,41451650,NULL
AP,41451979,"Normal Member(Non-Sports), High Risk Punter(Soccer, Basketball, Other-Sports)"
AP,41452066,NULL
AP,41456344,"Normal Member(Non-Sports)"
AP,41457362,"High Risk Punter(Non-Sports)"
AP,41526261,NULL
AP,41566847,"Normal Member(Non-Sports)"
AP,41572629,"Normal Member(Soccer), High Risk Punter(Basketball, Non-Sports)"
AP,41596164,NULL
AP,41627741,"Smart Punter(Non-Sports)"
AP,41633870,VIP(Non-Sports)
AP,41711690,NULL
AP,41726084,"High Risk Punter(Other-Sports)"
AP,41735555,"Normal Member(Non-Sports)"
AP,41747407,"High Risk Punter(Soccer)"
AP,41748456,"High Risk Punter(Soccer)"
AP,41769465,"High Risk Punter(Other-Sports)"
AP,41791278,"Normal Member(Non-Sports)"
AP,41803537,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
AP,41817435,"High Risk Punter(Soccer)"
AP,41825796,"Normal Member(Soccer, Non-Sports)"
AP,41834621,"Normal Member(Non-Sports)"
AP,41850984,"Normal Member(Non-Sports)"
AP,41904598,"Normal Member(Soccer)"
AP,41928549,"Normal Member(Soccer, Basketball, Parlay), High Risk Punter(Non-Sports)"
AP,41981665,"Normal Member(Soccer)"
AP,41992183,NULL
AP,42009293,VIP(Soccer)
AP,42088408,"Normal Member(Soccer)"
AP,42091039,"Normal Member(Soccer), High Risk Punter(Non-Sports)"
AP,42099014,"Normal Member(Soccer)"
AP,42233427,"Normal Member(Other-Sports)"
AP,42300422,"Normal Member(Non-Sports)"
AP,43118136,"Normal Member(Soccer)"
AP,43622034,NULL
AP,43643475,"High Risk Punter(Soccer)"
AS,4317856,VIP(Soccer)
AS,4380420,VIP(Soccer)
AS,6085432,"Normal Member(Soccer, Other-Sports, Non-Sports), High Risk Punter(Basketball, Parlay)"
AS,8150498,"VIP(Soccer, Non-Sports)"
AS,8150505,"High Risk Punter(Basketball, Parlay)"
AS,8150507,"Normal Member(Basketball, Other-Sports, Non-Sports), VIP(Soccer)"
AS,11088938,"VIP(Soccer, Basketball, Other-Sports, Non-Sports)"
AS,12011463,"VIP(Soccer, Non-Sports)"
AS,13448816,"Normal Member(Basketball, Other-Sports, Non-Sports), High Risk Punter(Soccer)"
AS,14125650,VIP(Soccer)
AS,14868643,"Normal Member(Other-Sports, Non-Sports), VIP(Soccer, Parlay)"
AS,16665177,"High Risk Punter(Soccer)"
AS,18256726,"VIP(Soccer, Basketball, Parlay)"
AS,18582066,"Normal Member(Non-Sports), VIP(Soccer)"
AS,22225663,"High Risk Punter(Parlay)"
AS,22287107,"Normal Member(Soccer, Parlay), High Risk Punter(Non-Sports)"
AS,22533344,"VIP(Soccer, Parlay)"
AS,23332432,VIP(Soccer)
AS,23332438,"Normal Member(Other-Sports), VIP(Soccer), High Risk Punter(Non-Sports)"
AS,23369643,VIP(Soccer)
AS,23369664,"Normal Member(Soccer)"
AS,23388542,"High Risk Punter(Parlay)"
AS,23472206,"High Risk Punter(Non-Sports)"
AS,23591993,VIP(Soccer)
AS,23772424,"Normal Member(Non-Sports), VIP(Soccer)"
AS,23862545,"Normal Member(Soccer, Basketball, Other-Sports), High Risk Punter(Non-Sports)"
AS,24298953,VIP(Soccer)
AS,24628566,"Normal Member(Soccer, E-Sports, Non-Sports), High Risk Punter(Basketball)"
AS,24715028,"VIP(Soccer, Non-Sports)"
AS,25373780,VIP(Soccer)
AS,26162367,VIP(Basketball)
AS,26325865,VIP(Soccer)
AS,27262786,"Normal Member(Parlay), High Risk Punter(Soccer)"
AS,27890541,VIP(Soccer)
